data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2420694,120,CAO296,296,1-Sep-14,2014,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,1,Radio France Internationale,International,The Cameroonian army has reportedly killed 40 Boko Haram insurgents in a battle that lasted three hours after they tried to enter Cameroon through Fotokol.,40,1546559440,CMR
2421758,566,NIG6357,6357,28-Aug-14,2014,1,Battle-Non-state actor overtakes territory,Military Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Marte,Marte,Marte,12.3611,13.8246,1,Nigeria Guardian,National,"Boko Haram captures Dikwa and Marte town, raising their flag above the cities, with ""very little resistance from military forces."" The initial gunfire caused many of the residences to flee. Casualties not known. The attack occurred during the evening hours.",0,1546559441,NGA
2417266,566,NIG6361,6361,28-Aug-14,2014,1,Battle-Non-state actor overtakes territory,Military Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Dikwa,Dikwa,Dikwa,12.024,13.9165,1,Daily Trust (Abuja),Subnational,"Boko Haram captures Dikwa and Marte town, raising their flag above the cities, with ""very little resistance from military forces."" The initial gunfire caused many of the residences to flee. Casualties not known. The attack occurred during the evening hours.",0,1546559436,NGA
2419052,566,NIG6363,6363,28-Aug-14,2014,1,Battle-Non-state actor overtakes territory,Military Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Askira/Uba,,Dalwa,10.6571,12.4642,1,Vanguard (Lagos),Subnational,Suspected Boko Haram attack and overtake Dalwa. It appears this was done by the same group and the same operation as the excursion into Jibwhiwhui. Fourteen dead between the two towns.,4,1546559438,NGA
2420748,120,CAO295,295,28-Aug-14,2014,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,1,Radio France Internationale,International,Cameroonian forces dislodged Boko Haram fighters in the vicinity of the border communities of Keraoua and Ashigashiya after clashes.,3,1546559440,CMR
2420767,120,CAO294,294,27-Aug-14,2014,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,1,Radio France Internationale,International,Cameroonian forces clashes with Boko Haram fighters near Keraoua.,0,1546559440,CMR
2420775,120,CAO291,291,26-Aug-14,2014,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,1,Radio France Internationale,International,Heavy fighting was reported in Kolofata. The Cameroonian forces were forced to retreat but allegedly managed to repel Boko Haram.,0,1546559440,CMR
2420776,120,CAO292,292,26-Aug-14,2014,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,1,Radio France Internationale,International,Fighting was reported around Ashigashiya. The city was said to be partially occupied by Boko Haram.,0,1546559440,CMR
2420777,120,CAO293,293,26-Aug-14,2014,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,1,"Voice of America (Washington, DC); Leadership (Abuja)",Regional-international,"Cameroonian soldiers repeled an incursion by Boko Haram fighters into Fotokol. 30 Boko Haram fighters were reported killed over the two days of fighting around Fotokol, heavy weapons seized, and at least one vehicle destroyed.",14,1546559440,CMR
2420796,120,CAO290,290,25-Aug-14,2014,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,1,"Radio France Internationale; Voice of America (Washington, DC); Leadership (Abuja)",International,"Cameroonian troops engaged with Boko Haram militants after they drove the Nigerian military out of Gambaru Ngala. Cameroonian forces also took control of a bridge in Gambaru that marks its border with Nigeria after Boko Haram militants attempted to blow it up. 30 Boko Haram fighters were reported killed over the two days of fighting around Fotokol, heavy weapons seized, and at least one vehicle destroyed.",16,1546559440,CMR
2421734,566,NIG6316,6316,20-Aug-14,2014,1,Battle-No change of territory,MASSOB-Uwazuruike: Movement for the Actualization of a Sovereign State of Biafra (Uwazuruike Faction),,2,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,22,Western Africa,Nigeria,Imo,Unuimo,,Okwe,5.7687,7.2175,1,Daily Trust (Abuja),Subnational,Two factions of MASSOB clash at a headquarters in Okwe over internal political strife. Four believed dead.,4,1546559441,NGA
2421837,120,CAO269,269,17-Jun-14,2014,2,Battle-No change of territory,Military Forces of Cameroon (1982-),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Logone Birni,Dabanga,11.9179,14.6431,1,Agence France Presse,International,The Cameroonian military engaged Boko Haram miliants near the Nigerian border for two days; two vehicles transporting Boko Haram militants were destroyed and ammunition and weapons were seized,0,1546559441,CMR
2422683,566,NIG5962,5962,4-Jun-14,2014,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),,1,BZM: Biafra Zionist Movement,,2,12,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4426,7.5022,1,Nigeria Sun,National,"Members of a Biafran separatist movement storm a radio station to declare their independence on air, but are pushed back by police forces. Two police deaths resulted from the clash. 13 BZM arrests .",2,1546559442,NGA
2422066,120,CAO261,261,1-Jun-14,2014,1,Battle-No change of territory,Military Forces of Cameroon (1982-),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Logone Birni,Dabanga,11.9179,14.6431,2,"Xinhua News - French, Voice of America (Washington, DC)",International,40 heavily armed Boko Haram fighters were killed in fierce fighting between the Cameroonian military and Boko Haram fighters after Cameroonian forces ambushed them; at least one vehicle of the Cameroonian security forces was destroyed; some sources quoted 60 Boko Haram fighters being killed,40,1546559441,CMR
2424467,566,NIG5569,5569,8-Mar-14,2014,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4426,7.5022,1,Vanguard (Lagos),Subnational,"During the early morning hours a group of 50 unidentified attackers raid a government house in Enugu, but were repelled by security operatives attached to the state seat of power. One of the invaders was shot dead, three arrested while others escaped. Several machetes were recovered from them. Later, authorities allege MASSOB was responsible for the attack.",1,1546559443,NGA
2425224,566,NIG5428,5428,25-Jan-14,2014,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394,6.4003,2,Premium Times (Abuja),Subnational,"MEND attacks, and later claims responsibility, for an attack of a military boat along the Nembe-Bassanbiri waterways in Bayelsa State. Causalities not known.",0,1546559444,NGA
2425527,566,NIG5355,5355,8-Jan-14,2014,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Unidentified Armed Group (Nigeria),,3,23,Western Africa,Nigeria,Anambra,Idemili South,,Obosi,6.097,6.8184,1,Leadership (Abuja),Subnational,Biafra fighters clash with a group of traders over a tax levied by MASSOB. Eleven injuries reported.,0,1546559444,NGA
2425320,120,CAO218,218,16-Nov-13,2013,1,Battle-No change of territory,Seleka Rebel Coalition,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Est,Kadei,Kette,Kette,4.9658,14.5631,1,Radio France Internationale,International,"Clashes between attackers from CAR and the Cameroonian army in the village of Gbiti. The violence has killed seven people (five attackers, a Cameroonian military official and a civilian) while a dozen prisoners were arrested. Seleka believed to be responsible, although this has not yet been formally announced.",7,1546559444,CMR
2426118,566,NIG5205,5205,13-Nov-13,2013,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,1,Daily Trust (Abuja),Subnational,"Four persons, including two soldiers and two civilians were killed early in the day along Agip/Saipem area of Port Harcourt by MEND gunmen who were fleeing after a foiled kidnap attempt.",2,1546559445,NGA
2426136,566,NIG5194,5194,11-Nov-13,2013,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Unidentified Armed Group (Nigeria),,3,23,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Nigeria Punch,National,"Four are killed in a clash between MASSOB a joint team of security (unnamed) in Onitsha, Anambra State. There are conflicting accounts as to the reason of the clash.",4,1546559445,NGA
2426620,120,CAO208,208,20-Aug-13,2013,1,Battle-No change of territory,Police Forces of Cameroon (1982-),,1,Seleka Rebel Coalition,,2,12,Middle Africa,Cameroon,Est,Kadei,Mbotoro,Ouli,5.2,14.55,1,Cameroon Tribune,National,"Attack of the border by Seleka elements, one Cameroonian soldier was killed. 2 arrested",1,1546559446,CMR
2427719,566,NIG4866,4866,7-Aug-13,2013,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),Vigilante Militia (Nigeria),1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Delta,Oshimili North,,Akwukwu-Igbo,6.3554,6.5911,2,Vanguard,National,MASSOB accuses police and vigilante of Omelugboma in Oshimili of killing seven of their members while over 96 others sustained various degrees of injuries arising from bullet wounds during two raids. This event was not confirmed by police forces.,7,1546559447,NGA
2428037,566,NIG4795,4795,14-Jul-13,2013,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,AIYO: Association of Igbo Youth Organisation,Igbo Ethnic Militia (Nigeria),3,23,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Nigeria Punch,National,One is killed and several others wounded in a clash between MASSOB and an Igbo group. The clash began after MASSOB received complaints that AIYO operatives were using their camps along Onitsha-Owerri road to torture people.,1,1546559447,NGA
2428340,566,NIG4718,4718,8-Jun-13,2013,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Anambra,Awka North,,Oba-Umulokpe,6.4167,7.0154,1,Nigeria Punch,National,A clash between MASSOB and police left a police van burnt and two other vehicles destroyed. Ten injured. The clash was fought over the issue of political autonomy.,0,1546559447,NGA
2428360,566,NIG4709,4709,4-Jun-13,2013,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),,1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Anambra,Idemili South,,Ojoto,6.0844,6.893,1,Vanguard,National,"11 members of MASSOB, Idemili South Local Government Areas of Anambra State, were shot and injured by the police in a bid to disrupt their June 8 sit-at-home rally. Five others were arrested.",0,1546559447,NGA
2489423,562,NIR303,303,24-May-13,2013,1,Battle-No change of territory,Military Forces of France,,8,MUJAO: Movement for Unity and Jihad in West Africa,,2,28,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Agence France Presse,International,French troops assaulted MUJAO militants in Agadez following yesterdays suicide attacks. 2 killed.,2,1546559507,NER
2427918,120,CAO198,198,16-May-13,2013,1,Battle-No change of territory,Military Forces of Cameroon (1982-),,1,Seleka Rebel Coalition,,2,12,Middle Africa,Cameroon,Est,Lom-Et-Djerem,Garoua Boulai,Garoua Boulai,5.8875,14.5508,1,Jeune Afrique,Regional,Clashes between elements of the Seleka and the Military Forces of Cameroon in the village. Only exchange of shootings,0,1546559447,CMR
2427928,120,CAO196,196,15-May-13,2013,1,Battle-No change of territory,Military Forces of Cameroon (1982-),,1,Seleka Rebel Coalition,,2,12,Middle Africa,Cameroon,Est,Lom-Et-Djerem,Garoua Boulai,Garoua Boulai,5.8875,14.5508,1,Jeune Afrique,Regional,Clashes between elements of the Seleka and the Military Forces of Cameroon in the village. Only exchange of shootings,0,1546559447,CMR
2427948,120,CAO194,194,14-May-13,2013,1,Battle-No change of territory,Military Forces of Cameroon (1982-),,1,Seleka Rebel Coalition,,2,12,Middle Africa,Cameroon,Est,Lom-Et-Djerem,Garoua Boulai,Garoua Boulai,5.8875,14.5508,2,Agence France Presse,International,"Cameroonian troops have clashed with the Seleka rebels of the Central African Republic on the border of the two countries. ""There were shots, gunshots, from both sides of the border"" between Tuesday and Wednesday, a salesman working in the eastern Cameroonian border-town of Garoua-Boulai said. ""People panicked and fled.""",0,1546559447,CMR
2428065,120,CAO192,192,5-May-13,2013,1,Battle-No change of territory,Military Forces of Cameroon (1982-),,1,Seleka Rebel Coalition,,2,12,Middle Africa,Cameroon,Nord,Mayo-Rey,Touboro,Mbai-Mboum,7.7171,15.5167,2,Journal de Bangui,Regional,Military operation to kill elements of CAR military forces who found refuge in Cameroon and regurlarly loot villages and attack the Seleka Coalition,2,1546559447,CMR
2428606,566,NIG4639,4639,4-May-13,2013,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Unidentified Armed Group (Nigeria),,3,23,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Lobia,4.6566,5.8108,1,Nigeria Sun,National,"MEND attacks another armed group (likely former members of the sect who in the past had taken part in a government amnesty deal), killing eight. Until recent weeks MEND has been relatively inactive since 2009.",8,1546559448,NGA
2428907,566,NIG4546,4546,5-Apr-13,2013,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Azuzuama,4.7202,5.9464,1,This Day (Lagos),Subnational,"A group of MEND militants shoots and kills 13 police officers at close range along the creek of Azuzuama in Southern Ijaw Local Government Area of Bayelsa state. The group had made threats to kill police in previous days. Some reports have the death total at 15. In the days following the attack both MEND and General Adaka Boro Jnr group claimed responsibility, though it is believed MEND in the sole perpetrator. Authorities arrested several suspects in the following week.",13,1546559448,NGA
2428534,120,CAO184,184,24-Mar-13,2013,1,Battle-No change of territory,Seleka Rebel Coalition,,2,Police Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Est,Kadei,Bombe,Kenzou,4.1667,15.0333,1,Xinhua,International,"Seleka members attacked the town of Kentzou in eastern Cameroon, 10 km from the border with CAR, to free some fellow militants arrested the day before by the authorities. A Cameroonian soldier was held in hostage",0,1546559447,CMR
2429779,566,NIG4370,4370,8-Feb-13,2013,1,Battle-No change of territory,PDP: Peoples Democratic Party,Police Forces of Nigeria (1999-2015),3,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,23,Western Africa,Nigeria,Ebonyi,Izzi,,Izi,6.5042,8.3995,1,Vanguard,National,"Members of the Movement for the Actualization of the Sovereign State of Biafra, MASSOB, some suspected Peoples Democratic Party, PDP, and the police clashed in a market square in Izzi Local Government Area of Ebonyi State after a weeks long build up of tensions between the groups is sparked by a misunderstanding. Following the clash members of the police went t to the local MASSOB headquarters, destroyed property and looted office supplies. No report of injury or causality.",0,1546559449,NGA
2431488,566,NIG3802,3802,22-Jul-12,2012,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,23,Western Africa,Nigeria,Anambra,Awka North,,Oba-Umulokpe,6.4167,7.0154,1,The Punch (Nigeria),National,"A gunman attacks a regional leader of MASSOB, but the leader escapes unharmed. It is unclear if this was an assassination attempt or a robbery.",0,1546559450,NGA
2431527,566,NIG3782,3782,17-Jul-12,2012,1,Battle-No change of territory,Onitsha Communal Militia (Nigeria),,4,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,24,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,National Mirror,National,"Members of the Onitsha Communal Militia attack two members of MASSOB, injuring them. The two were attacked for allegedly preventing them from collecting illegal levies from Onitsha traders.",0,1546559450,NGA
2431918,566,NIG3664,3664,5-Jun-12,2012,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,The Nigeria Guardian,National,Day two of a MOSSOB raid. One killed on day two.,1,1546559451,NGA
2431929,566,NIG3658,3658,4-Jun-12,2012,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,The Nigeria Guardian,National,"A combined team of the police, army and other security operatives killed about 16 members of the Movement for the Actualization of the Sovereign State of Biafra (MASSOB) and injured 83 others as they raided the offices of the group in the commercial city of Onitsha, Anambra State. The raid lasted two days.",16,1546559451,NGA
2432635,566,NIG3446,3446,1-Mar-12,2012,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9247,6.2642,3,Africa Confidential,Regional,MEND shoots and kills four soldiers near the Brass-Ogbia waterways of Bayelsa State. MEND later claimed they killed more than ten soldiers.,14,1546559452,NGA
2432636,566,NIG3444,3444,1-Mar-12,2012,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9247,6.2642,3,Agence France Presse,International,MEND gunmen kill four police and four soldiers on patrol on the Nembe River in the southern portion of the state.,8,1546559452,NGA
2433492,566,NIG3304,3304,3-Jan-12,2012,1,Battle-No change of territory,JAF: Joint Action Front,Rioters (Nigeria),2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,APANEWS,International,"Protesters gather to denounce the end of an oil subsidy. Reports of several cars torched. Rioters clash with police, two dead.",0,1546559452,NGA
2433156,120,CAO168,168,29-Sep-11,2011,1,Battle-No change of territory,ALPC: Cameroonian Peoples Liberation Army,,2,Police Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Littoral,Wouri,Douala 1,Douala,4.0469,9.7084,1,CNN Wire,International,Gunmen of a opposition group opposed to Cameroons long-time leader traded fire with police after they stopped traffic on a bridge. Five wounded.,0,1546559452,CMR
2489486,562,NIR278,278,15-Sep-11,2011,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,AQIM: Al Qaeda in the Islamic Maghreb,,2,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,2,The Canadian Press,International,"An army patrol in Niger attacked a four-car convoy carrying suspected al-Qaida-linked militants, killing three of them and leading to the liberation of more than four dozen youths that had been forcibly recruited by the extremist group, the defense minister said.",3,1546559507,NER
2489487,562,NIR276,276,12-Jun-11,2011,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,AQIM: Al Qaeda in the Islamic Maghreb,,2,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,2,Africa Research Bulletin,Regional,"""The armed men who clashed with the Niger army on Sunday 50 miles north of Arlit were Islamist elements of AQIM,"" the security official told AFP on condition of anonymity. One soldier, one militant killed.",2,1546559507,NER
2489504,562,NIR274,274,24-Jan-11,2011,1,Battle-No change of territory,Military Forces of Algeria (1999-),,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Assamakka,19.3667,5.8,2,El-Khabar; Xinhua,Regional-international,"On 24 January, an Algerian army unit destroyed four off-road vehicles and killed four armed men thought to be militants belonging to the Al-Qaidah in the Lands of the Islamic Maghreb. The ambush took place near the town of Samaga inside Niger.",4,1546559507,NER
2489983,562,NIR273,273,10-Jan-11,2011,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillaberi,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Al Jazeera English,International,Military forces capture two suspected hostage takers soon after a clash.,0,1546559508,NER
2489984,562,NIR271,271,8-Jan-11,2011,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,Military Forces of Niger (2011-),Civilians (International),1,12,Western Africa,Niger,Tillaberi,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Al Jazeera English,International,"AQIM killed the two male French hostages, who are discovered by government forces following a firefight to recover them",0,1546559508,NER
2435281,566,NIG2911,2911,3-Dec-10,2010,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,NDLF: Niger Delta Liberation Force,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Delta,Burutu,,Ayakoromo,5.3223,5.7416,1,Reuters,International,"The Nigerian military continued its pursuit of suspected rebels in the Southern Delta, targeting MEND and NDLF forces.",0,1546559454,NGA
2435282,566,NIG2910,2910,2-Dec-10,2010,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,NDLF: Niger Delta Liberation Force,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Delta,Burutu,,Ayakoromo,5.3223,5.7416,1,Agence France Presse,International,"The Nigerian military continued its pursuit of suspected rebels in the Southern Delta, targeting MEND and NDLF forces.",0,1546559454,NGA
2435288,566,NIG2907,2907,1-Dec-10,2010,1,Battle-Government regains territory,MEND: Movement for the Emancipation of the Niger Delta,NDLF: Niger Delta Liberation Force,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Delta,Burutu,,Ayakoromo,5.3223,5.7416,1,Agence France Presse,International,Nigerias military said it had raided three camps run by suspected rebels in the southern Delta State in an attack that a militant group said had left more than 100 people dead.,108,1546559454,NGA
2435311,566,NIG2902,2902,18-Nov-10,2010,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Delta,Burutu,,Ayakoromo,5.3223,5.7416,1,BBC Monitoring Africa,National,"MEND issued a claim that it had ambushed the convoy of Nigerian Army gunboats at Ayakoromo, Delta State, killing 10 soldiers and injuring 18 others.",10,1546559454,NGA
2435317,566,NIG2901,2901,17-Nov-10,2010,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Akwa Ibom,Uyo,,Uyo,5.0333,7.9266,2,Dow Jones,International,"The Nigerian military carried out an offensive on rebel groups based in the Niger Delta, freeing 19 hostages abducted in the previous weeks.",0,1546559454,NGA
2435734,566,NIG2791,2791,10-Jun-10,2010,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Niger,Rafi,,Kagara,10.1844,6.2534,2,Voice of America,International,MEND kills six soldiers as they attempt to protect a oil pipeline under attack.,6,1546559455,NGA
2435735,566,NIG2792,2792,10-Jun-10,2010,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Delta,Burutu,,Gulani,5.3643,5.3237,1,BBC Monitoring,National,MEND kills four soldiers.,4,1546559455,NGA
2435748,566,NIG2789,2789,9-Jun-10,2010,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,Agence France Presse,International,Four soldiers are killed when they are ambushed by MEND in the middle of the night.,4,1546559455,NGA
2436183,566,NIG2623,2623,11-Mar-10,2010,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4426,7.5022,1,BBC Monitoring,National,"MASSOB members, protesting for the release of their leader are arrested by police.",0,1546559455,NGA
2489986,562,NIR264,264,8-Mar-10,2010,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,AQIM: Al Qaeda in the Islamic Maghreb,,2,12,Western Africa,Niger,Tillaberi,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Agence France Presse,International,"AQIM fought Niger soldiers. Fatalities: 5 Niger soldiers, 3 AQIM.",8,1546559508,NER
2436671,566,NIG2472,2472,12-Jan-10,2010,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Imo,Unuimo,,Okwe,5.7687,7.2175,1,All Africa,Regional,The leader of MASSOB is arrested for masterminding the previous abduction of an Nigerian-American citizen.,0,1546559456,NGA
2436884,566,NIG2431,2431,7-Dec-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,All Africa,Regional,MEND claims attack on Atlas Cove in Lagos; battles with naval officers,0,1546559456,NGA
2437169,566,NIG2341,2341,2-Jul-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Delta,Ughelli North,,Ughelli,5.4899,6.0074,1,Reuters News,International,MEND attacks gas plant,0,1546559456,NGA
2437200,566,NIG2335,2335,29-Jun-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Delta,Burutu,,Forcados River,5.3862,5.3208,1,All Africa,Regional,MEND claims to have sunk a military gunboat in battle; military denies,0,1546559456,NGA
2437281,566,NIG2323,2323,19-Jun-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Rivers,Gokana,,Bodo,4.6248,7.2677,1,BBC Monitoring,National,Military battles armed militants,0,1546559456,NGA
